time,open,high,low,close,Up Trend,Down Trend,Body Middle
2023-10-01T00:00:00Z,25.349572,25.380097,25.333046,25.333046,NaN,NaN,NaN
2023-10-01T00:15:00Z,25.313196,25.395962,25.313196,25.333741,NaN,NaN,25.3234685
2023-10-01T00:30:00Z,25.296359,25.296359,25.269391,25.269391,NaN,NaN,25.282874999999997
2023-10-01T00:45:00Z,25.325015,25.379013,25.320531,25.320578,NaN,NaN,25.322796500000003
2023-10-01T01:00:00Z,25.297613,25.297613,25.270615,25.270615,NaN,NaN,25.284114
2023-10-01T01:45:00Z,25.321113,25.383452,25.321113,25.383452,NaN,NaN,25.3522825
2023-10-01T02:15:00Z,25.292433,25.292433,25.292433,25.292433,NaN,NaN,25.292433
2023-10-01T02:30:00Z,25.250391,25.250391,25.194448,25.194448,NaN,NaN,25.2224195
2023-10-01T04:15:00Z,25.256556,25.25678,25.256556,25.25678,NaN,NaN,25.256667999999998
2023-10-01T04:45:00Z,25.260805,25.260805,25.260805,25.260805,NaN,25.47739,25.260805
2023-10-01T05:00:00Z,25.264504,25.317761,25.264504,25.265653,NaN,25.47739,25.2650785
2023-10-01T05:15:00Z,25.34838,25.381229,25.34838,25.381229,NaN,25.47739,25.364804499999998
2023-10-01T05:30:00Z,25.390244,25.420871,25.390244,25.420101,NaN,25.47739,25.4051725
2023-10-01T05:45:00Z,25.395149,25.424176,25.395149,25.424176,NaN,25.47739,25.4096625
2023-10-01T06:00:00Z,25.428533,25.431895,25.428533,25.431895,NaN,25.47739,25.430214
2023-10-01T06:15:00Z,25.476181,25.552782,25.470964,25.552782,25.309858946003,NaN,25.514481500000002
2023-10-01T06:30:00Z,25.531243,25.571199,25.531243,25.571199,25.357421551402698,NaN,25.551220999999998
2023-10-01T06:45:00Z,25.582807,25.615865,25.555678,25.615865,25.39329589626243,NaN,25.599336
2023-10-01T07:00:00Z,25.589163,25.6909,25.589163,25.663743,25.436282356636188,NaN,25.626452999999998
2023-10-01T07:15:00Z,25.626608,25.691194,25.592737,25.592737,25.436282356636188,NaN,25.609672500000002
2023-10-01T07:30:00Z,25.625763,25.630999,25.625763,25.630999,25.436282356636188,NaN,25.628380999999997
2023-10-01T07:45:00Z,25.659645,25.659645,25.603281,25.603281,25.436282356636188,NaN,25.631463
2023-10-01T08:00:00Z,25.607256,25.607407,25.607256,25.607407,25.436282356636188,NaN,25.6073315
