time,open,high,low,close,Up Trend,Down Trend,Body Middle
2023-10-01T00:00:00Z,21.3719,21.4122,21.3122,21.3997,NaN,NaN,NaN
2023-10-01T00:15:00Z,21.3997,21.4097,21.3222,21.3272,NaN,NaN,21.36345
2023-10-01T00:30:00Z,21.3247,21.3247,21.2274,21.29,NaN,NaN,21.30735
2023-10-01T00:45:00Z,21.29,21.3325,21.2775,21.33,NaN,NaN,21.31
2023-10-01T01:00:00Z,21.33,21.345,21.295,21.3122,NaN,NaN,21.3211
2023-10-01T01:15:00Z,21.3122,21.3397,21.2922,21.3397,NaN,NaN,21.32595
2023-10-01T01:30:00Z,21.3372,21.3397,21.3022,21.3097,NaN,NaN,21.32345
2023-10-01T01:45:00Z,21.3072,21.3447,21.3022,21.3422,NaN,NaN,21.3247
2023-10-01T02:00:00Z,21.3422,21.4123,21.3397,21.4048,NaN,NaN,21.3735
2023-10-01T02:15:00Z,21.4048,21.4123,21.3355,21.3355,NaN,21.574659999999998,21.370150000000002
2023-10-01T02:30:00Z,21.3355,21.3355,21.2206,21.2581,NaN,21.493204,21.296799999999998
2023-10-01T02:45:00Z,21.2605,21.288,21.2455,21.2581,NaN,21.473138600000002,21.2593
2023-10-01T03:00:00Z,21.2581,21.2605,21.2106,21.2106,NaN,21.43626974,21.23435
2023-10-01T03:15:00Z,21.2106,21.2206,21.1556,21.18,NaN,21.388247766,21.1953
2023-10-01T03:30:00Z,21.1856,21.2372,21.1736,21.2272,NaN,21.388247766,21.206400000000002
2023-10-01T03:45:00Z,21.2272,21.2397,21.2049,21.2137,NaN,21.388247766,21.22045
2023-10-01T04:00:00Z,21.2137,21.2137,21.1788,21.1813,NaN,21.377478521413998,21.197499999999998
2023-10-01T04:15:00Z,21.1788,21.2587,21.1763,21.2533,NaN,21.377478521413998,21.21605
2023-10-01T04:30:00Z,21.254,21.2774,21.239,21.2774,NaN,21.377478521413998,21.265700000000002
2023-10-01T04:45:00Z,21.2749,21.2874,21.2674,21.2749,NaN,21.377478521413998,21.2749
2023-10-01T05:00:00Z,21.2749,21.2749,21.2474,21.2474,NaN,21.377478521413998,21.26115
2023-10-01T05:15:00Z,21.2474,21.2874,21.2449,21.2874,NaN,21.377478521413998,21.267400000000002
2023-10-01T05:30:00Z,21.2899,21.2924,21.2749,21.2924,NaN,21.377478521413998,21.291150000000002
2023-10-01T05:45:00Z,21.2924,21.2974,21.2824,21.2899,NaN,21.377478521413998,21.291150000000002
